Year	Month	Day	mean	stddev
2013	4	17	290.775696620068	83.36109435389008
2013	4	18	280.7875461833086	84.91996550451688
2013	4	19	317.33561080047184	85.88822415060504
2013	4	20	314.61305128542324	88.0032639920949
2013	4	21	271.3460149432815	87.21371283225
2013	4	22	264.912994798365	86.83009130088152
2013	4	23	245.76522912367028	85.40511221925884
2013	4	24	294.2696066146955	88.29215847558318
2013	4	25	311.52316298912024	88.40116586061136
2013	4	26	301.0797532920914	87.72037680334044
2013	4	27	312.56014361369336	88.59497912450422
2013	4	28	338.82864860651875	89.08430560404285
2013	4	29	340.6581275419944	91.9547720970357
2013	4	30	363.8655385347466	93.49843851394681
2013	5	1	369.68459319214736	95.47949388576303
2013	5	2	385.65749984864084	97.03249766138472
2013	5	3	375.181161207165	95.44246535208009
2013	5	4	376.4800914521953	97.07455425314113
2013	5	5	365.5464717673517	95.07443878365838
2013	5	6	372.5909018118815	95.76407340111751
2013	5	7	412.4287974717433	102.03270322348078
2013	5	8	417.57952733192656	100.66188011157996
2013	5	9	435.00962777594896	109.06882203163278
2013	5	10	445.75712071726934	110.52751696197411
2013	5	11	432.5877486286827	105.20054677459039
2013	5	12	419.50451386394167	103.33510075573564
2013	5	13	358.54126601784304	96.0488926836525
2013	5	14	342.2510640604083	94.33773848978213
2013	5	15	342.6432823652276	94.43011500202955
2013	5	16	385.88532172898744	100.24261499358306
2013	5	17	390.3787131189718	99.97612477330992
2013	5	18	390.7624970128029	99.83523678966147
2013	5	19	393.56574087735555	100.45131479164122
2013	5	20	425.5042527506759	106.23668380008948
2013	5	21	466.3410192346534	113.94270760364664
2013	5	22	428.5561341481955	103.10097566945156
2013	5	23	472.3715248276535	110.51951854813564
2013	5	24	472.9314772388657	112.42837349491859
2013	5	25	353.3138213511551	95.50056825519563
2013	5	26	325.8019396913191	94.96551096909174
2013	5	27	358.94646174466425	98.77750985931765
2013	5	28	392.84976990749163	100.90441899843138
2013	5	29	420.1545694516009	102.83523570480612
2013	5	30	502.9721961562676	119.12944253155263
2013	5	31	545.231857237877	131.10275586033228
2013	6	1	568.7611710703006	135.91732656048492
2013	6	2	578.1052700683001	135.63208316830796
2013	6	3	559.1226657433841	121.1860647970818
2013	6	4	491.29425660576715	106.38633863076097
2013	6	5	487.26781740664114	108.56884214635879
2013	6	6	486.9335100225451	106.69607591950415
2013	6	7	435.42933946016774	95.81558660900475
